CMS Code,Carrier,Plan Name,Year,Benefit,Value,Source,Verified By,Verified Date,Notes
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Preventive services,$0,CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Wellness programs,20%,CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Rx deductible,"$615 (tiers 1,2 exempt)",CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - preventive,$50,CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - oral exam,$0 (4 per year),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - cleaning,$0 (See Notes),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - fluoride,$0 (2 per year),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - restorative,20% - 50% (See Notes),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - endodontics,20% (See Notes),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - periodontics,20% - 50% (See Notes),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - extractions,50% (See Notes),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Dental - other comprehensive,20% - 50% (See Notes),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Vision - routine eye exam,$0 (1 per year),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Vision - eyeglasses,$0,CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Vision - contact lenses,$0,CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Vision - eyewear (post-cataract),$0,CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Hearing - routine exam,$0 (1 per year),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,Hearing aids,$0 (2 per year),CMS,,,
H5521-348,Aetna,Aetna Medicare Signature Giveback (PPO),2026,OTC allowance,$30 per visit,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Premium,$0.00,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Max out-of-pocket,"$6,750.00",CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,PCP,$10,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Specialist,$0 - $55,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Telehealth,$0 - $55,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Chiropractic,$15,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Podiatry,$40,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Other professional,$40,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Inpatient hospital,$382 days 1-8 / $0 days 9-90,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Inpatient psychiatric,$292 days 1-8 / $0 days 9-90,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Skilled nursing facility,$10 days 1-20 / $218 days 21-100,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Home health,$140,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Hospice,$0,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Outpatient hospital,$0 - $200,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Outpatient surgery (ASC),$0 - $300,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Outpatient surgery (hospital),20%,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Observation services,$0 - $35,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Emergency room,$130,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Urgent care,$50,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Ambulance (ground),$0 - $382,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Ambulance (air),$382,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Transportation,$0 - $332,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Lab services,$275,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Diagnostic radiology,20%,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Renal dialysis,20%,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Durable medical equipment,0% - 20%,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Prosthetics,20%,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Diabetic supplies,0% - 20%,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Physical therapy,$0 - $55,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Occupational therapy,$40,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Cardiac rehab,$20,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Pulmonary rehab,$15,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Mental health (individual),$40,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Mental health (group),$40,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Substance abuse (individual),$40,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Partial hospitalization,$40,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Annual physical exam,$0,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Preventive services,$0,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Wellness programs,20%,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Rx deductible,"$615 (tiers 1,2 exempt)",CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Dental - preventive,$55,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Dental - oral exam,$0 (4 per year),CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Dental - cleaning,$0 (1 per year),CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Dental - fluoride,$0 (2 per year),CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Vision - routine eye exam,$0 (1 per year),CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Vision - eyeglasses,$0,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Vision - contact lenses,$0,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Vision - eyewear (post-cataract),$0,CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Hearing - routine exam,$0 (1 per year),CMS,,,
H5521-609,Aetna,Aetna Medicare Signature (PPO),2026,Hearing aids,$0 (2 per year),CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Premium,$90.20,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Benefit type,Actuarially Equivalent,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Number of tiers,5,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Insulin tiers,"3,4,5",CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 1 (preferred generic) — Long-term care,$0,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 1 (preferred generic) — Mail 30-day,$0,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 1 (preferred generic) — Mail 90-day,$0,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 1 (preferred generic) — Out of network,$0,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 1 (preferred generic) — Retail 30-day (standard),$0,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 1 (preferred generic) — Retail 90-day (standard),$0,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 2 (generic) — Long-term care,$7,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 2 (generic) — Mail 30-day,$7,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 2 (generic) — Mail 90-day,$21,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 2 (generic) — Out of network,$7,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 2 (generic) — Retail 30-day (standard),$7,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 2 (generic) — Retail 90-day (standard),$21,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 3 (preferred brand) — Long-term care,18%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 3 (preferred brand) — Mail 30-day,18%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 3 (preferred brand) — Mail 90-day,18%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 3 (preferred brand) — Out of network,18%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 3 (preferred brand) — Retail 30-day (standard),18%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 3 (preferred brand) — Retail 90-day (standard),18%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 4 (non-preferred) — Long-term care,33%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 4 (non-preferred) — Mail 30-day,33%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 4 (non-preferred) — Mail 90-day,33%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 4 (non-preferred) — Out of network,33%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 4 (non-preferred) — Retail 30-day (standard),33%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 4 (non-preferred) — Retail 90-day (standard),33%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 5 (specialty) — Long-term care,25%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 5 (specialty) — Mail 30-day,25%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 5 (specialty) — Out of network,25%,CMS,,,
S5601-016-000,Aetna,SilverScript Choice (PDP),2026,Tier 5 (specialty) — Retail 30-day (standard),25%,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Premium,$35.00,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Max out-of-pocket,"$6,300.00",CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,PCP,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Specialist,$20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Telehealth,$0 - $20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Chiropractic,$15,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Podiatry,$10,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Other professional,$10,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Inpatient hospital,$350 days 1-6 / $0 days 7-90,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Inpatient psychiatric,$350 days 1-5 / $0 days 6-90,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Skilled nursing facility,$0 days 1-20 / $218 days 21-100,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Home health,$60,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Hospice,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Outpatient hospital,$0 - $25,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Outpatient surgery (ASC),$0 - $300,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Outpatient surgery (hospital),$0 - $60,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Observation services,$0 - $5,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Emergency room,$130,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Urgent care,$50,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Ambulance (ground),$0 - $335,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Ambulance (air),$335,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Transportation,$0 - $300,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Lab services,$250,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Diagnostic radiology,$250,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Renal dialysis,20%,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Durable medical equipment,20%,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Prosthetics,20%,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Diabetic supplies,0% - 20%,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Physical therapy,$0 - $20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Occupational therapy,$10,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Cardiac rehab,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Pulmonary rehab,$15,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Mental health (individual),$20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Mental health (group),$20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Substance abuse (individual),$20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Partial hospitalization,$20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Annual physical exam,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Preventive services,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Wellness programs,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Rx deductible,"$100 (tiers 1,2,6 exempt)",CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - allowance,"$2,000 per year",CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - preventive,$20,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - restorative,$0 (1 per month),CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - endodontics,$0 (Endodontic Services are covered once per tooth per lifetime.),CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - periodontics,$0 (See detailed note below.),CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - extractions,$0 (Complete and partial dentures covered 1 per arch every 60 months.),CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - other comprehensive,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - routine eye exam,$0 (1 per year),CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - eyeglasses,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - contact lenses,$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - eyewear (post-cataract),$0,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Hearing - routine exam,$0 (1 per year),CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Hearing aids,$499 - $999 (2 per year),CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,OTC allowance,$40 per visit,CMS,,,
H3404-003-001,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Meals,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Premium,$53.00,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Max out-of-pocket,"$6,300.00",CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,PCP,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Specialist,$30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Telehealth,$0 - $30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Chiropractic,$15,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Podiatry,$10,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Other professional,$10,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Inpatient hospital,$350 days 1-6 / $0 days 7-90,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Inpatient psychiatric,$350 days 1-5 / $0 days 6-90,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Skilled nursing facility,$0 days 1-20 / $218 days 21-100,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Home health,$60,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Hospice,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Outpatient hospital,$0 - $25,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Outpatient surgery (ASC),$0 - $300,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Outpatient surgery (hospital),$0 - $60,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Observation services,$0 - $5,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Emergency room,$130,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Urgent care,$50,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Ambulance (ground),$0 - $335,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Ambulance (air),$335,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Transportation,$0 - $300,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Lab services,$250,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Diagnostic radiology,$250,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Renal dialysis,20%,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Durable medical equipment,20%,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Prosthetics,20%,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Diabetic supplies,0% - 20%,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Physical therapy,$0 - $30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Occupational therapy,$10,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Cardiac rehab,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Pulmonary rehab,$15,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Mental health (individual),$30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Mental health (group),$30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Substance abuse (individual),$30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Partial hospitalization,$30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Annual physical exam,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Preventive services,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Wellness programs,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Rx deductible,"$100 (tiers 1,2,6 exempt)",CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - allowance,"$2,000 per year",CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - preventive,$30,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - restorative,$0 (1 per month),CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - endodontics,$0 (Endodontic Services are covered once per tooth per lifetime.),CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - periodontics,$0 (See detailed note below.),CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - extractions,$0 (Complete and partial dentures covered 1 per arch every 60 months.),CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Dental - other comprehensive,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - routine eye exam,$0 (1 per year),CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - eyeglasses,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - contact lenses,$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Vision - eyewear (post-cataract),$0,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Hearing - routine exam,$0 (1 per year),CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Hearing aids,$499 - $999 (2 per year),CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,OTC allowance,$30 per visit,CMS,,,
H3404-003-002,BCBS,Blue Medicare PPO Enhanced (PPO),2026,Meals,$0,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Premium,Not Applicable,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Max out-of-pocket,"$9,250.00",CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,PCP,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Specialist,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Telehealth,0% - 20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Chiropractic,$15,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Podiatry,$30,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Other professional,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Inpatient hospital,$838 days 1-60,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Inpatient psychiatric,$838 days 1-60,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Skilled nursing facility,$0 days 1-20 / $218 days 21-60,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Home health,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Hospice,0%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Outpatient hospital,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Outpatient surgery (ASC),20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Outpatient surgery (hospital),20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Observation services,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Emergency room,$115,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Urgent care,$40,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Ambulance (ground),20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Ambulance (air),20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Transportation,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Lab services,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Diagnostic radiology,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Renal dialysis,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Durable medical equipment,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Prosthetics,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Diabetic supplies,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Physical therapy,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Occupational therapy,$30,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Cardiac rehab,$30,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Pulmonary rehab,$25,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Mental health (individual),20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Mental health (group),20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Substance abuse (individual),20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Partial hospitalization,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Preventive services,$0,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Wellness programs,$0,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Dental - preventive,20%,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,Vision - eyeglasses,$0,CMS,,,
H3404-004,BCBS,Blue Medicare Freedom+ (PPO),2026,OTC allowance,$0,CMS,,,
